===== Starting battle of <EvoBot2> vs <RandomOscillator> with memory tape size: 12 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >6 | -7 | 6 | -3< | 0 | 0 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | >7 | -7 | 6 | -4< | 0 | 0 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | >8 | -7 | 6 | -4< | 0 | 0 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | >-7 | 6 | -5< | 0 | 0 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | >6 | -5< | 0 | 0 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | >-6< | 0 | 0 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -6< | >0 | 0 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -7< | 0 | >0 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -7< | 0 | 0 | >0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -8< | 0 | 0 | 0 | >0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -8< | 0 | 0 | 0 | 0 | >0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -9< | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -9< | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -10< | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -10< | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -11< | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -11< | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -12< | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -12< | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -13< | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -13< | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -14< | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -14< | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -15< | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -15< | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -16< | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -16< | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -17< | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -17< | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -18< | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -18< | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -19< | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -19< | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -20< | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -20< | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -21< | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -21< | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -22< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -22< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -23< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -23< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -24< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -24< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -25< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -25< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -26< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -26< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -27< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -27< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -28< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -28< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -29< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -29< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -30< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -30< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -31< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -31< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -32< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -32< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -33< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -33< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -34< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -34< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -35< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -35< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -36< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -36< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -37< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -37< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -38< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -38< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -39< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -39< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -40< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -40< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -41< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -41< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -42< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -42< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -43< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -43< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -44< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -44< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -45< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -45< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -46< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -46< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -47< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -47< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -48< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -48< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -49< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -49< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -50< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -50< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -51< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -51< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -52< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -52< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -53< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -53< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -54< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -54< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -55< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 128 ]
[ 128 | 8 | -7 | 6 | -55< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 128 ]
[ 128 | 8 | -7 | 6 | -56< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 128 ]
[ 128 | 8 | -7 | 6 | -56< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 8 | -7 | 6 | -57< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 128 ]
[ 128 | 8 | -7 | 6 | -57< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 128 ]
[ 128 | 8 | -7 | 6 | -58< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 128 ]
[ 128 | 8 | -7 | 6 | -58< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 128 ]
[ 128 | 8 | -7 | 6 | -59< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 128 ]
[ 128 | 8 | -7 | 6 | -59< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 8 | -7 | 6 | -60< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 8 | -7 | 6 | -60< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 8 | -7 | 6 | -61< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >128 ]
[ 128 | 8 | -7 | 6 | -61< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >128 ]
[ 128 | 8 | -7 | 6 | -62< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-127 ]
[ 128 | 8 | -7 | 6 | -62< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-126 ]
[ 128 | 8 | -7 | 6 | -63< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-125 ]
[ 128 | 8 | -7 | 6 | -63< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-125 ]
[ 128 | 8 | -7 | 6 | -64< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-126 ]
[ 128 | 8 | -7 | 6 | -64< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-126 ]
[ 128 | 8 | -7 | 6 | -65< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-127 ]
[ 128 | 8 | -7 | 6 | -65< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-127 ]
[ 128 | 8 | -7 | 6 | -66< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >128 ]
[ 128 | 8 | -7 | 6 | -66< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >128 ]
[ 128 | 8 | -7 | 6 | -67< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >127 ]
[ 128 | 8 | -7 | 6 | -67< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >127 ]
[ 128 | 8 | -7 | 6 | -68< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >126 ]
[ 128 | 8 | -7 | 6 | -68< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >126 ]
[ 128 | 8 | -7 | 6 | -69< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >125 ]
[ 128 | 8 | -7 | 6 | -69< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >125 ]
[ 128 | 8 | -7 | 6 | -70< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >124 ]
[ 128 | 8 | -7 | 6 | -70< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >124 ]
[ 128 | 8 | -7 | 6 | -71< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >123 ]
[ 128 | 8 | -7 | 6 | -71< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >123 ]
[ 128 | 8 | -7 | 6 | -72< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >122 ]
[ 128 | 8 | -7 | 6 | -72< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >122 ]
[ 128 | 8 | -7 | 6 | -73< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >121 ]
[ 128 | 8 | -7 | 6 | -73< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >121 ]
[ 128 | 8 | -7 | 6 | -74< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >120 ]
[ 128 | 8 | -7 | 6 | -74< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >120 ]
[ 128 | 8 | -7 | 6 | -75< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >119 ]
[ 128 | 8 | -7 | 6 | -75< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >119 ]
[ 128 | 8 | -7 | 6 | -76< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >118 ]
[ 128 | 8 | -7 | 6 | -76< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >118 ]
[ 128 | 8 | -7 | 6 | -77< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >117 ]
[ 128 | 8 | -7 | 6 | -77< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >117 ]
[ 128 | 8 | -7 | 6 | -78< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >116 ]
[ 128 | 8 | -7 | 6 | -78< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >116 ]
[ 128 | 8 | -7 | 6 | -79< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >115 ]
[ 128 | 8 | -7 | 6 | -79< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >115 ]
[ 128 | 8 | -7 | 6 | -80< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >114 ]
[ 128 | 8 | -7 | 6 | -80< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >114 ]
[ 128 | 8 | -7 | 6 | -81< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >113 ]
[ 128 | 8 | -7 | 6 | -81< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >113 ]
[ 128 | 8 | -7 | 6 | -82< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >112 ]
[ 128 | 8 | -7 | 6 | -82< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >112 ]
[ 128 | 8 | -7 | 6 | -83< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >111 ]
[ 128 | 8 | -7 | 6 | -83< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >111 ]
[ 128 | 8 | -7 | 6 | -84< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >110 ]
[ 128 | 8 | -7 | 6 | -84< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >110 ]
[ 128 | 8 | -7 | 6 | -85< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >109 ]
[ 128 | 8 | -7 | 6 | -85< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >109 ]
[ 128 | 8 | -7 | 6 | -86< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >108 ]
[ 128 | 8 | -7 | 6 | -86< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >108 ]
[ 128 | 8 | -7 | 6 | -87< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >107 ]
[ 128 | 8 | -7 | 6 | -87< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >107 ]
[ 128 | 8 | -7 | 6 | -88< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >106 ]
[ 128 | 8 | -7 | 6 | -88< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >106 ]
[ 128 | 8 | -7 | 6 | -89< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >105 ]
[ 128 | 8 | -7 | 6 | -89< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >105 ]
