===== Starting battle of <SeeSawRush> vs <TruthBot> with memory tape size: 24 =====

[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-75< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-77< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-77< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-79< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-79< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-81< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-81< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-83< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-83< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-85< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-85< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-87< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-87< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-89< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-89< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-91< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-91< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-93< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-93< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-95< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-95< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-97< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-97< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-99< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-99< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-101< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-101< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-103< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-103< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-105< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-105< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-107< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-107< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-109< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-109< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-111< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-111< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-113< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-113< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-115< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-115< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-117< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-117< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-119< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-119< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-121< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-121< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-123< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-123< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-125< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-125< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-127< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >-127< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >127< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >127< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >125< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >125< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >123< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >123< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >121< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >121< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >119< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >119< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >117< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >117< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >115< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >115< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >113< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >113< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >111< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >111< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >109< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >109< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >107< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >107< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >105< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >105< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >103< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >103< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >101< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >101< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >99< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >99< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >97< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >97< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >95< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >95< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >93< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >93< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >91< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >91< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >89< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >89< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >87< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >87< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >85< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >85< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >83< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >83< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >81< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >81< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >79< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >79< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >77< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >77< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >75< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >75< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >73< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >73< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >71< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >71< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >69< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >69< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >67< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >67< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >65< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >65< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >63< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >63< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >61< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >61< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >59< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >59< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >57< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >57< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >55< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >55< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >53< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >53< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >51< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >51< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >49< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >49< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >47< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >47< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >45< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >45< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >43< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >43< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >41< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >41< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >39< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >39< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
[ 128 | 3 | -4 | 5 | -6 | -5 | 5 | -5 | 5 | 0 | 0 | >37< | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | 128 ]
