===== Starting battle of <Alternator> vs <DontUnderstand> with memory tape size: 16 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >125 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >125 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >124 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >124 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >123 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >123 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >122 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >122 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >121 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >121 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >120 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >120 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >119 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >119 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >118 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >118 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >117 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >117 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >116 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >116 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >115 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >115 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >114 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >114 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >113 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >113 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >112 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >112 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >111 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >111 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >110 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >110 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >109 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >109 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >108 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >108 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >107 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >107 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >106 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >106 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >105 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >105 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >104 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >104 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >103 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >103 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >102 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >102 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >101 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >101 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >100 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >100 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >99 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >99 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >98 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >98 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >97 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >97 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >96 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >96 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >95 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >95 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >94 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >94 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >93 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >93 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >92 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >92 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >91 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >91 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >90 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >90 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >89 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >89 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >88 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >88 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >87 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >87 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >86 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >86 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >85 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >85 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >84 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >84 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >83 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >83 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >82 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >82 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >81 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >81 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >64 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >64 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >63 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >63 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >62 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >62 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >61 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >61 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >60 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >60 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >59 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >59 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >58 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >58 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >57 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >57 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >56 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >56 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >55 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >55 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >54 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >54 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >53 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >53 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >52 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >52 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >51 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >51 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >50 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >50 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >49 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >49 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >48 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >48 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >47 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >47 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >46 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >46 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >45 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >45 ]
[ 128 | 2< | -2 | 2 | -1 | -1 | -1 | 1 | -1 | 1 | 0 | 0 | 0 | 0 | 0 | >44 ]
