===== Starting battle of <WallE2.0> vs <NestDarwin> with memory tape size: 13 =====

[ -124 | 66 | -76 | 66 | -84 | 69 | -53< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >69 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -52< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >70 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -52< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >71 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -52< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >72 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -51< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >73 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -51< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >74 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -51< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >75 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -50< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >76 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -50< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >77 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -50< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >78 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -49< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >79 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -49< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >80 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -49< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >81 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -48< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >82 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -48< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >83 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -48< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >84 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -47< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >85 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -47< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >86 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -47< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >87 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -46< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >88 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -46< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >89 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -46< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >90 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -45< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >91 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -45< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >92 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -45< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >93 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -44< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >94 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -44< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >95 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -44< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >96 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -43< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >97 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -43< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >98 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -43< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >99 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -42< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >100 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -42< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >101 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -42< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >102 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -41< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >103 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -41< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >104 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -41< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >105 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -40< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >106 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -40< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >107 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -40< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >108 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -39< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >109 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -39< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >110 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -39< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >111 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -38< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >112 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -38< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >113 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -38< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >114 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -37< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >115 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -37< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >116 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -37< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >117 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -36< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >118 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -36< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >119 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -36< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >120 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -35< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >121 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -35< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >122 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -35< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >122 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -34< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >123 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -34< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >123 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -34< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >124 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -33< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >124 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -33< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >125 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -33< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >125 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -32< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >126 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -32< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >126 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -32< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >127 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -31< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >127 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -31< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >128 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -31< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >128 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -30< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >-127 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -30< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >-127 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -30< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >-126 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -29< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | >-126 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -29< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >-2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -29< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >-2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -28< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >-1 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -28< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >0 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -28< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >1 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -27< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >2 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -27< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >3 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -27< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >4 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -26< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >5 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -26< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >6 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -26< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >7 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -25< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >8 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -25< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >9 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -25< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >10 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -24< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >11 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -24< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >12 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -24< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >13 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -23< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >14 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -23< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >15 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -23< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >16 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -22< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >17 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -22< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >18 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -22< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >19 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -21< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >20 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -21< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >21 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -21< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >22 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -20< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >23 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -20< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >24 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -20< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >25 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -19< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >26 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -19< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >27 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -19< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >28 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -18< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >29 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -18< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >30 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -18< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >31 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -17< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >32 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -17< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >33 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -17< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >34 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -16< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >35 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -16< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >36 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -16< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >37 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -15< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >38 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -15< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >39 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -15< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >40 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -14< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >41 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -14< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >42 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -14< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >43 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -13< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >44 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -13< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >45 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -13< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >46 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -12< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >47 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -12< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >48 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -12< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >49 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -11< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >50 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -11< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >51 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -11< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >52 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -10< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >53 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -10< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >54 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -10< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >55 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -9< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >56 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -9< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >57 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -9< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >58 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -8< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >59 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -8< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >60 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -8< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >61 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -7< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >62 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -7< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >63 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -7< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >64 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -6< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >65 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -6< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >66 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -6< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >67 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -5< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >68 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -5< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >69 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -5< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >70 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -4< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >71 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -4< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >72 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -4< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >73 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -3< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >74 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -3< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >75 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -3< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >76 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -2< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >77 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -2< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >78 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -2< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >79 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -1< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >80 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -1< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >81 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | -1< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >82 | -2 | -7 | -7 | -7 | 123 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 0< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >83 | -2 | -7 | -7 | -7 | 123 ]
