===== Starting battle of <Alternator> vs <WallE> with memory tape size: 19 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 32< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 33< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 34< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 35< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 36< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 37< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >127 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 38< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >127 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 39< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >126 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 40< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >126 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 41< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >125 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 42< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >125 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 43< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >124 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 44< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >124 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 45< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >123 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 46< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >123 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 47< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >122 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 48< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >122 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 49< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >121 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 50< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >121 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 51< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >120 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 52< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >120 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 53< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >119 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 54< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >119 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 55< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >118 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 56< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >118 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 57< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >117 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 58< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >117 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 59< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >116 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 60< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >116 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 61< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >115 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 62< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >115 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 63< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >114 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 64< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >114 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 65< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >113 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 66< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >113 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 67< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >112 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 68< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >112 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 69< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >111 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 70< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >111 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 71< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >110 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 72< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >110 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 73< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >109 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 74< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >109 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 75< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >108 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 76< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >108 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 77< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >107 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 78< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >107 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 79< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >106 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 80< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >106 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 81< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >105 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 82< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >105 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 83< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >104 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 84< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >104 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 85< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >103 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 86< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >103 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 87< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >102 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 88< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >102 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 89< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >101 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 90< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >101 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 91< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >100 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 92< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >100 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 93< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >99 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 94< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >99 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 95< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >98 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 96< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >98 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 97< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >97 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 98< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >97 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 99< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >96 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 100< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >96 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 101< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >95 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 102< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >95 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 103< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >94 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 104< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >94 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 105< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >93 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 106< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >93 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 107< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >92 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 108< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >92 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 109< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >91 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 110< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >91 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 111< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >90 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 112< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >90 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 113< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >89 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 114< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >89 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 115< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >88 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 116< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >88 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 117< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >87 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 118< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >87 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 119< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >86 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 120< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >86 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 121< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >85 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 122< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >85 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 123< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >84 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 124< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >84 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 125< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >83 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 126< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >83 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >82 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | 128< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >82 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >81 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >81 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -6< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -7< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -8< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -9< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -10< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -11< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -12< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -13< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -14< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -15< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -16< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -17< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -18< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -19< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -20< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -21< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -22< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -23< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -24< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -25< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -26< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -27< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -28< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -29< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -30< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -31< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -32< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -33< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | -1 | -127 | -34< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 ]
