===== Starting battle of <PyBot> vs <SeeSawRush> with memory tape size: 28 =====

[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 5< | 0 | 0 | 0 | 0 | 0 | >-34 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 4< | 0 | 0 | 0 | 0 | 0 | >-35 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 4< | 0 | 0 | 0 | 0 | 0 | >-35 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | >-36 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | >-36 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | >-37 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | >-37 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | >-38 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | >-38 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | >-39 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | >-39 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | >-40 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | >-40 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | >-41 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-41 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-42 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-42 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-43 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-43 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 6< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-44 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 6< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-44 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-45 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-45 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-46 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-46 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-47 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-47 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-48 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-48 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-49 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-49 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-50 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-50 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-51 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-51 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-52 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-52 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-53 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-53 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-54 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-54 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 6< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-55 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 6< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-55 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-56 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-56 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-57 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-57 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-58 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-58 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-59 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-59 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-60 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-60 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-61 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-61 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-62 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-62 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-63 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-63 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-64 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-64 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-65 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-65 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-66 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-66 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-67 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-67 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-68 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-68 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-69 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-69 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-70 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-70 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-71 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-71 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-72 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-72 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-73 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-73 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-74 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-74 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-75 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-75 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-76 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-76 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-77 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-77 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-78 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-78 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-79 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-79 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | -1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-80 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-80 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-81 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-81 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-82 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-82 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-83 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-83 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-84 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-84 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-85 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-85 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-86 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-86 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-87 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-87 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | -1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-88 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-88 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-89 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-89 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-90 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-90 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-91 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-91 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-92 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-92 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-93 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 122 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-93 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
