===== Starting battle of <DecoyBot> vs <Geronimo> with memory tape size: 10 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | >1 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | >2 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 128 | >3 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 128 | >4 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 128 ]
[ 128 | >5 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | >6 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | >7< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128< | >8 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | >9 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]

===== DecoyBot won the battle after 10 cycles =====



===== Starting battle of <DecoyBot> vs <Geronimo> with memory tape size: 12 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | 9< | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 8< | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 8< | >-3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 7< | >-4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 7< | >-5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 6< | >-6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 6< | >-7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 5< | >-8 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 5< | >-9 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 4< | >-10 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 4< | -10 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 3< | -10 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 3< | -10 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 2< | -10 | 1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 2< | -10 | 1 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 1< | -10 | 1 | -1 | >1 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 1< | -10 | 1 | -1 | 1 | >0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 0< | -10 | 1 | -1 | 1 | >-1 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 0< | -10 | 1 | -1 | 1 | -1 | >0 | 0 | 0 | 0 | 128 ]
[ 128< | 0 | -10 | 1 | -1 | 1 | -1 | >1 | 0 | 0 | 0 | 128 ]
[ 128< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | >0 | 0 | 0 | 128 ]
[ 127< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | >-1 | 0 | 0 | 128 ]
[ 127< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | >0 | 0 | 128 ]
[ 126< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | >0 | 0 | 128 ]
[ 126< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | >0 | 0 | 128 ]
[ 125< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | >0 | 128 ]
[ 125< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | >0 | 128 ]
[ 124< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | >0 | 128 ]
[ 124< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >128 ]
[ 123< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >128 ]
[ 123< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >127 ]
[ 122< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >127 ]
[ 122< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >126 ]
[ 121< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >126 ]
[ 121< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >125 ]
[ 120< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >125 ]
[ 120< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >124 ]
[ 119< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >124 ]
[ 119< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >123 ]
[ 118< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >123 ]
[ 118< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >122 ]
[ 117< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >122 ]
[ 117< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >121 ]
[ 116< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >121 ]
[ 116< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >120 ]
[ 115< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >120 ]
[ 115< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >119 ]
[ 114< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >119 ]
[ 114< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >118 ]
[ 113< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >118 ]
[ 113< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >117 ]
[ 112< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >117 ]
[ 112< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >116 ]
[ 111< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >116 ]
[ 111< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >115 ]
[ 110< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >115 ]
[ 110< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >114 ]
[ 109< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >114 ]
[ 109< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >113 ]
[ 108< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >113 ]
[ 108< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >112 ]
[ 107< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >112 ]
[ 107< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >111 ]
[ 106< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >111 ]
[ 106< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >110 ]
[ 105< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >110 ]
[ 105< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >109 ]
[ 104< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >109 ]
[ 104< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >108 ]
[ 103< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >108 ]
[ 103< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >107 ]
[ 102< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >107 ]
[ 102< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >106 ]
[ 101< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >106 ]
[ 101< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >105 ]
[ 100< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >105 ]
[ 100< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >104 ]
[ 99< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >104 ]
[ 99< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >103 ]
[ 98< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >103 ]
[ 98< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >102 ]
[ 97< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >102 ]
[ 97< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >101 ]
[ 96< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >101 ]
[ 96< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >100 ]
[ 95< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >100 ]
[ 95< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >99 ]
[ 94< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >99 ]
[ 94< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >98 ]
[ 93< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >98 ]
[ 93< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >97 ]
[ 92< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >97 ]
[ 92< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >96 ]
[ 91< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >96 ]
[ 91< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >95 ]
[ 90< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >95 ]
[ 90< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >94 ]
[ 89< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >94 ]
[ 89< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >93 ]
[ 88< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >93 ]
[ 88< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >92 ]
[ 87< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >92 ]
[ 87< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >91 ]
[ 86< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >91 ]
[ 86< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >90 ]
[ 85< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >90 ]
[ 85< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >89 ]
[ 84< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >89 ]
[ 84< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >88 ]
[ 83< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >88 ]
[ 83< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >87 ]
[ 82< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >87 ]
[ 82< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >86 ]
[ 81< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >86 ]
[ 81< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >85 ]
[ 80< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >85 ]
[ 80< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >84 ]
[ 79< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >84 ]
[ 79< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >83 ]
[ 78< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >83 ]
[ 78< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >82 ]
[ 77< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >82 ]
[ 77< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >81 ]
[ 76< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >81 ]
[ 76< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >80 ]
[ 75< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >80 ]
[ 75< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >79 ]
[ 74< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >79 ]
[ 74< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >78 ]
[ 73< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >78 ]
[ 73< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >77 ]
[ 72< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >77 ]
[ 72< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >76 ]
[ 71< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >76 ]
[ 71< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >75 ]
[ 70< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >75 ]
[ 70< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >74 ]
[ 69< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >74 ]
[ 69< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >73 ]
[ 68< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >73 ]
[ 68< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >72 ]
[ 67< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >72 ]
[ 67< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >71 ]
[ 66< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >71 ]
[ 66< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >70 ]
[ 65< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >70 ]
[ 65< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >69 ]
[ 64< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >69 ]
[ 64< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >68 ]
[ 63< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >68 ]
[ 63< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >67 ]
[ 62< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >67 ]
[ 62< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >66 ]
[ 61< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >66 ]
[ 61< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >65 ]
[ 60< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >65 ]
[ 60< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >64 ]
[ 59< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >64 ]
[ 59< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >63 ]
[ 58< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >63 ]
[ 58< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >62 ]
[ 57< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >62 ]
[ 57< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >61 ]
[ 56< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >61 ]
[ 56< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >60 ]
[ 55< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >60 ]
[ 55< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >59 ]
[ 54< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >59 ]
[ 54< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >58 ]
[ 53< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >58 ]
[ 53< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >57 ]
[ 52< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >57 ]
[ 52< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >56 ]
[ 51< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >56 ]
[ 51< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >55 ]
[ 50< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >55 ]
[ 50< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >54 ]
[ 49< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >54 ]
[ 49< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >53 ]
[ 48< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >53 ]
[ 48< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >52 ]
[ 47< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >52 ]
[ 47< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >51 ]
[ 46< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >51 ]
[ 46< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >50 ]
[ 45< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >50 ]
[ 45< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >49 ]
[ 44< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >49 ]
[ 44< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >48 ]
[ 43< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >48 ]
[ 43< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >47 ]
[ 42< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >47 ]
[ 42< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >46 ]
[ 41< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >46 ]
[ 41< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >45 ]
[ 40< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >45 ]
[ 40< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >44 ]
[ 39< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >44 ]
[ 39< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >43 ]
[ 38< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >43 ]
[ 38< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >42 ]
[ 37< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >42 ]
[ 37< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >41 ]
[ 36< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >41 ]
[ 36< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >40 ]
[ 35< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >40 ]
[ 35< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >39 ]
[ 34< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >39 ]
[ 34< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >38 ]
[ 33< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >38 ]
[ 33< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >37 ]
[ 32< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >37 ]
[ 32< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >36 ]
[ 31< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >36 ]
[ 31< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >35 ]
[ 30< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >35 ]
[ 30< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >34 ]
[ 29< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >34 ]
[ 29< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >33 ]
[ 28< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >33 ]
[ 28< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >32 ]
[ 27< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >32 ]
[ 27< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >31 ]
[ 26< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >31 ]
[ 26< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >30 ]
[ 25< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >30 ]
[ 25< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >29 ]
[ 24< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >29 ]
[ 24< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >28 ]
[ 23< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >28 ]
[ 23< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >27 ]
[ 22< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >27 ]
