===== Starting battle of <FastClearBot> vs <TerribleThor> with memory tape size: 25 =====

[ 90< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >98 ]
[ 89< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >97 ]
[ 89< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >97 ]
[ 88< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >96 ]
[ 88< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >96 ]
[ 87< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >95 ]
[ 87< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >95 ]
[ 86< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >94 ]
[ 86< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >94 ]
[ 85< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >93 ]
[ 85< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >93 ]
[ 84< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >92 ]
[ 84< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >92 ]
[ 83< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >91 ]
[ 83< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >91 ]
[ 82< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >90 ]
[ 82< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >90 ]
[ 81< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >89 ]
[ 81< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >89 ]
[ 80< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >88 ]
[ 80< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >88 ]
[ 79< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >87 ]
[ 79< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >87 ]
[ 78< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >86 ]
[ 78< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >86 ]
[ 77< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >85 ]
[ 77< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >85 ]
[ 76< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >84 ]
[ 76< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >84 ]
[ 75< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >83 ]
[ 75< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >83 ]
[ 74< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >82 ]
[ 74< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >82 ]
[ 73< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >81 ]
[ 73< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >81 ]
[ 72< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >80 ]
[ 72< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >80 ]
[ 71< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >79 ]
[ 71< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >79 ]
[ 70< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >78 ]
[ 70< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >78 ]
[ 69< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >77 ]
[ 69< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >77 ]
[ 68< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >76 ]
[ 68< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >76 ]
[ 67< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >75 ]
[ 67< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >75 ]
[ 66< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >74 ]
[ 66< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >74 ]
[ 65< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >73 ]
[ 65< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >73 ]
[ 64< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >72 ]
[ 64< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >72 ]
[ 63< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >71 ]
[ 63< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >71 ]
[ 62< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >70 ]
[ 62< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >70 ]
[ 61< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >69 ]
[ 61< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >69 ]
[ 60< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >68 ]
[ 60< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >68 ]
[ 59< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >67 ]
[ 59< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >67 ]
[ 58< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >66 ]
[ 58< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >66 ]
[ 57< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >65 ]
[ 57< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >65 ]
[ 56< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >64 ]
[ 56< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >64 ]
[ 55< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >63 ]
[ 55< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >63 ]
[ 54< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >62 ]
[ 54< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >62 ]
[ 53< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >61 ]
[ 53< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >61 ]
[ 52< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >60 ]
[ 52< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >60 ]
[ 51< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >59 ]
[ 51< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >59 ]
[ 50< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >58 ]
[ 50< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >58 ]
[ 49< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >57 ]
[ 49< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >57 ]
[ 48< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >56 ]
[ 48< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >56 ]
[ 47< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >55 ]
[ 47< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >55 ]
[ 46< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >54 ]
[ 46< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >54 ]
[ 45< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >53 ]
[ 45< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >53 ]
[ 44< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >52 ]
[ 44< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >52 ]
[ 43< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >51 ]
[ 43< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >51 ]
[ 42< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >50 ]
[ 42< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >50 ]
[ 41< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >49 ]
[ 41< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >49 ]
[ 40< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >48 ]
[ 40< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >48 ]
[ 39< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >47 ]
[ 39< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >47 ]
[ 38< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >46 ]
[ 38< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >46 ]
[ 37< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >45 ]
[ 37< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >45 ]
[ 36< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >44 ]
[ 36< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >44 ]
[ 35< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >43 ]
[ 35< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >43 ]
[ 34< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >42 ]
[ 34< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >42 ]
[ 33< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >41 ]
[ 33< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >41 ]
[ 32< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >40 ]
[ 32< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >40 ]
[ 31< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >39 ]
[ 31< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >39 ]
[ 30< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >38 ]
[ 30< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >38 ]
[ 29< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >37 ]
[ 29< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >37 ]
[ 28< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >36 ]
[ 28< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >36 ]
[ 27< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >35 ]
[ 27< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >35 ]
[ 26< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >34 ]
[ 26< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >34 ]
[ 25< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >33 ]
[ 25< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >33 ]
[ 24< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >32 ]
[ 24< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >32 ]
[ 23< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >31 ]
[ 23< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >31 ]
[ 22< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >30 ]
[ 22< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >30 ]
[ 21< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >29 ]
[ 21< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >29 ]
[ 20< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >28 ]
[ 20< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >28 ]
[ 19< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >27 ]
[ 19< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >27 ]
[ 18< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >26 ]
[ 18< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >26 ]
[ 17< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >25 ]
[ 17< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >25 ]
[ 16< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >24 ]
[ 16< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >24 ]
[ 15< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >23 ]
[ 15< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >23 ]
[ 14< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >22 ]
[ 14< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >22 ]
[ 13< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >21 ]
[ 13< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >21 ]
[ 12< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >20 ]
[ 12< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >20 ]
[ 11< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >19 ]
[ 11< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >19 ]
[ 10< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >18 ]
[ 10< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >18 ]
[ 9< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >17 ]
[ 9< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >17 ]
[ 8< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >16 ]
[ 8< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >16 ]
[ 7< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >15 ]
[ 7< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >15 ]
[ 6< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >14 ]
[ 6< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >14 ]
[ 5< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >13 ]
[ 5< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >13 ]
[ 4< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >12 ]
[ 4< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >12 ]
[ 3< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >11 ]
[ 3< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >11 ]
[ 2< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >10 ]
[ 2< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >10 ]
[ 1< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >9 ]
[ 1< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >9 ]
[ 0< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >8 ]
[ 0< | 0 | 0 | 0 | 0 | -2 | 0 | -2 | 0 | 0 | 0 | 0 | >8 ]

===== TerribleThor won the battle after 280 cycles =====



===== Starting battle of <FastClearBot> vs <TerribleThor> with memory tape size: 27 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0< | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0< | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0< | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0< | 0 | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0< | 0 | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0< | 0 | 0 | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0< | 0 | 0 | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | >0 | 0 | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | >0 | 0 | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | >0 | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | >0 | 0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | >0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | >0 | -2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-2 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | -2 | 0 | -2 | 0 | -2 | 128 ]
