===== Starting battle of <WallE2.0> vs <BurlyBalderV2> with memory tape size: 11 =====

[ -124 | 66 | -76 | 66 | -84 | 69 | 112< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >74 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 111< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >75 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 110< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >76 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 109< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >77 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 108< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >78 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 107< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >79 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 106< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >80 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 105< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >81 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 104< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >82 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 103< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >83 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 102< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >84 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 101< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >85 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 100< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >86 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 99< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >87 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 98< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >88 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 97< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >89 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 96< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >90 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 95< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >91 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 94< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >92 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 93< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >93 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 92< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >94 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 91< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >95 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 90< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >96 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 89< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >97 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 88< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >98 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 87< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >99 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 86< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >100 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 85< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >101 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 84< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >102 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 83< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >103 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 82< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >104 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 81< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >105 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 80< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >106 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 79< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >107 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 78< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >108 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 77< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >109 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 76< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >110 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 75< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >111 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 74< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >112 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 73< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >113 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 72< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >114 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 71< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >115 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 70< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >116 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 69< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >117 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 68< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >118 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 67< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >119 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 66< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >120 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 65< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >121 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 64< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >122 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 63< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >122 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 62< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >123 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 61< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >123 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 60< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >124 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 59< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >124 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 59< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >125 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 58< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >125 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 58< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >126 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 57< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >126 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 57< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >127 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 56< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >127 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 56< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >128 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 55< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >128 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 55< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >-127 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 54< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >-127 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 54< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >-126 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 53< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | >-126 | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 53< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >-2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 52< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >-2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 52< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >-1 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 51< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >0 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 51< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >1 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 50< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 50< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >3 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 49< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >4 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 49< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >5 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 48< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >6 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 48< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >7 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 47< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >8 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 47< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >9 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 46< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >10 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 46< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >11 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 45< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >12 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 45< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >13 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 44< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >14 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 44< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >15 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 43< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >16 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 43< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >17 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 42< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >18 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 42< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >19 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 41< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >20 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 41< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >21 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 40< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >22 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 40< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >23 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 39< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >24 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 39< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >25 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 38< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >26 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 38< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >27 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 37< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >28 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 37< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >29 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 36< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >30 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 36< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >31 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 35< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >32 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 35< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >33 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 34< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >34 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 34< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >35 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 33< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >36 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 33< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >37 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 32< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >38 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 32< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >39 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 31< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >40 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 31< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >41 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 30< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >42 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 30< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >43 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 29< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >44 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 29< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >45 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
[ -124 | 66 | -76 | 66 | -84 | 69 | 28< | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | >46 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | -17 | 128 ]
