[ 128 | -4 | -7 | -4 | 7 | 95< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >106 ]
[ 128 | -4 | -7 | -4 | 7 | 94< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >105 ]
[ 128 | -4 | -7 | -4 | 7 | 94< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >105 ]
[ 128 | -4 | -7 | -4 | 7 | 93< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >104 ]
[ 128 | -4 | -7 | -4 | 7 | 93< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >104 ]
[ 128 | -4 | -7 | -4 | 7 | 92< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >103 ]
[ 128 | -4 | -7 | -4 | 7 | 92< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >103 ]
[ 128 | -4 | -7 | -4 | 7 | 91< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >102 ]
[ 128 | -4 | -7 | -4 | 7 | 91< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >102 ]
[ 128 | -4 | -7 | -4 | 7 | 90< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >101 ]
[ 128 | -4 | -7 | -4 | 7 | 90< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >101 ]
[ 128 | -4 | -7 | -4 | 7 | 89< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >100 ]
[ 128 | -4 | -7 | -4 | 7 | 89< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >100 ]
[ 128 | -4 | -7 | -4 | 7 | 88< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >99 ]
[ 128 | -4 | -7 | -4 | 7 | 88< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >99 ]
[ 128 | -4 | -7 | -4 | 7 | 87< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >98 ]
[ 128 | -4 | -7 | -4 | 7 | 87< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >98 ]
[ 128 | -4 | -7 | -4 | 7 | 86< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >97 ]
[ 128 | -4 | -7 | -4 | 7 | 86< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >97 ]
[ 128 | -4 | -7 | -4 | 7 | 85< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >96 ]
[ 128 | -4 | -7 | -4 | 7 | 85< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >96 ]
[ 128 | -4 | -7 | -4 | 7 | 84< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >95 ]
[ 128 | -4 | -7 | -4 | 7 | 84< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >95 ]
[ 128 | -4 | -7 | -4 | 7 | 83< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >94 ]
[ 128 | -4 | -7 | -4 | 7 | 83< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >94 ]
[ 128 | -4 | -7 | -4 | 7 | 82< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >93 ]
[ 128 | -4 | -7 | -4 | 7 | 82< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >93 ]
[ 128 | -4 | -7 | -4 | 7 | 81< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >92 ]
[ 128 | -4 | -7 | -4 | 7 | 81< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >92 ]
[ 128 | -4 | -7 | -4 | 7 | 80< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >91 ]
[ 128 | -4 | -7 | -4 | 7 | 80< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >91 ]
[ 128 | -4 | -7 | -4 | 7 | 79< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >90 ]
[ 128 | -4 | -7 | -4 | 7 | 79< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >90 ]
[ 128 | -4 | -7 | -4 | 7 | 78< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >89 ]
[ 128 | -4 | -7 | -4 | 7 | 78< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >89 ]
[ 128 | -4 | -7 | -4 | 7 | 77< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >88 ]
[ 128 | -4 | -7 | -4 | 7 | 77< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >88 ]
[ 128 | -4 | -7 | -4 | 7 | 76< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >87 ]
[ 128 | -4 | -7 | -4 | 7 | 76< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >87 ]
[ 128 | -4 | -7 | -4 | 7 | 75< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >86 ]
[ 128 | -4 | -7 | -4 | 7 | 75< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >86 ]
[ 128 | -4 | -7 | -4 | 7 | 74< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >85 ]
[ 128 | -4 | -7 | -4 | 7 | 74< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >85 ]
[ 128 | -4 | -7 | -4 | 7 | 73< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >84 ]
[ 128 | -4 | -7 | -4 | 7 | 73< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >84 ]
[ 128 | -4 | -7 | -4 | 7 | 72< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >83 ]
[ 128 | -4 | -7 | -4 | 7 | 72< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >83 ]
[ 128 | -4 | -7 | -4 | 7 | 71< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >82 ]
[ 128 | -4 | -7 | -4 | 7 | 71< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >82 ]
[ 128 | -4 | -7 | -4 | 7 | 70< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >81 ]
[ 128 | -4 | -7 | -4 | 7 | 70< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >81 ]
[ 128 | -4 | -7 | -4 | 7 | 69< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >80 ]
[ 128 | -4 | -7 | -4 | 7 | 69< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >80 ]
[ 128 | -4 | -7 | -4 | 7 | 68< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >79 ]
[ 128 | -4 | -7 | -4 | 7 | 68< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >79 ]
[ 128 | -4 | -7 | -4 | 7 | 67< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >78 ]
[ 128 | -4 | -7 | -4 | 7 | 67< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >78 ]
[ 128 | -4 | -7 | -4 | 7 | 66< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >77 ]
[ 128 | -4 | -7 | -4 | 7 | 66< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >77 ]
[ 128 | -4 | -7 | -4 | 7 | 65< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >76 ]
[ 128 | -4 | -7 | -4 | 7 | 65< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >76 ]
[ 128 | -4 | -7 | -4 | 7 | 64< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >75 ]
[ 128 | -4 | -7 | -4 | 7 | 64< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >75 ]
[ 128 | -4 | -7 | -4 | 7 | 63< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >74 ]
[ 128 | -4 | -7 | -4 | 7 | 63< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >74 ]
[ 128 | -4 | -7 | -4 | 7 | 62< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >73 ]
[ 128 | -4 | -7 | -4 | 7 | 62< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >73 ]
[ 128 | -4 | -7 | -4 | 7 | 61< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >72 ]
[ 128 | -4 | -7 | -4 | 7 | 61< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >72 ]
[ 128 | -4 | -7 | -4 | 7 | 60< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >71 ]
[ 128 | -4 | -7 | -4 | 7 | 60< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >71 ]
[ 128 | -4 | -7 | -4 | 7 | 59< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >70 ]
[ 128 | -4 | -7 | -4 | 7 | 59< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >70 ]
[ 128 | -4 | -7 | -4 | 7 | 58< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >69 ]
[ 128 | -4 | -7 | -4 | 7 | 58< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >69 ]
[ 128 | -4 | -7 | -4 | 7 | 57< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >68 ]
[ 128 | -4 | -7 | -4 | 7 | 57< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >68 ]
[ 128 | -4 | -7 | -4 | 7 | 56< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >67 ]
[ 128 | -4 | -7 | -4 | 7 | 56< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >67 ]
[ 128 | -4 | -7 | -4 | 7 | 55< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >66 ]
[ 128 | -4 | -7 | -4 | 7 | 55< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >66 ]
[ 128 | -4 | -7 | -4 | 7 | 54< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >65 ]
[ 128 | -4 | -7 | -4 | 7 | 54< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >65 ]
[ 128 | -4 | -7 | -4 | 7 | 53< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >64 ]
[ 128 | -4 | -7 | -4 | 7 | 53< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >64 ]
[ 128 | -4 | -7 | -4 | 7 | 52< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >63 ]
[ 128 | -4 | -7 | -4 | 7 | 52< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >63 ]
[ 128 | -4 | -7 | -4 | 7 | 51< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >62 ]
[ 128 | -4 | -7 | -4 | 7 | 51< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >62 ]
[ 128 | -4 | -7 | -4 | 7 | 50< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >61 ]
[ 128 | -4 | -7 | -4 | 7 | 50< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >61 ]
[ 128 | -4 | -7 | -4 | 7 | 49< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >60 ]
[ 128 | -4 | -7 | -4 | 7 | 49< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >60 ]
[ 128 | -4 | -7 | -4 | 7 | 48< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >59 ]
[ 128 | -4 | -7 | -4 | 7 | 48< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >59 ]
[ 128 | -4 | -7 | -4 | 7 | 47< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >58 ]
[ 128 | -4 | -7 | -4 | 7 | 47< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >58 ]
[ 128 | -4 | -7 | -4 | 7 | 46< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >57 ]
[ 128 | -4 | -7 | -4 | 7 | 46< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >57 ]
[ 128 | -4 | -7 | -4 | 7 | 45< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >56 ]
[ 128 | -4 | -7 | -4 | 7 | 45< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >56 ]
[ 128 | -4 | -7 | -4 | 7 | 44< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >55 ]
[ 128 | -4 | -7 | -4 | 7 | 44< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >55 ]
[ 128 | -4 | -7 | -4 | 7 | 43< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >54 ]
[ 128 | -4 | -7 | -4 | 7 | 43< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >54 ]
[ 128 | -4 | -7 | -4 | 7 | 42< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >53 ]
[ 128 | -4 | -7 | -4 | 7 | 42< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >53 ]
[ 128 | -4 | -7 | -4 | 7 | 41< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >52 ]
[ 128 | -4 | -7 | -4 | 7 | 41< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >52 ]
[ 128 | -4 | -7 | -4 | 7 | 40< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >51 ]
[ 128 | -4 | -7 | -4 | 7 | 40< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >51 ]
[ 128 | -4 | -7 | -4 | 7 | 39< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >50 ]
[ 128 | -4 | -7 | -4 | 7 | 39< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >50 ]
[ 128 | -4 | -7 | -4 | 7 | 38< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >49 ]
[ 128 | -4 | -7 | -4 | 7 | 38< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >49 ]
[ 128 | -4 | -7 | -4 | 7 | 37< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >48 ]
[ 128 | -4 | -7 | -4 | 7 | 37< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >48 ]
[ 128 | -4 | -7 | -4 | 7 | 36< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >47 ]
[ 128 | -4 | -7 | -4 | 7 | 36< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >47 ]
[ 128 | -4 | -7 | -4 | 7 | 35< | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >46 ]
